from_politician_id,from_name,from_rushid,to_politician_id,to_name,to_rushid,relation,source
Q15458169,John Smith,7214,Q4666622,Abel Smith,,nephew/niece,wikidata
Q15458169,John Smith,7214,Q7412657,Samuel Smith,,sibling,wikidata
Q6258484,"John Somers-Cocks, 2nd Earl Somers",3843,Q5082570,"Charles Somers-Cocks, 3rd Earl Somers",,child,wikidata
Q386213,"John Spencer, 3rd Earl Spencer",3012,Q333281,"John Spencer, 5th Earl Spencer",,nephew/niece,wikidata
Q386213,"John Spencer, 3rd Earl Spencer",3012,Q2544868,"Charles Spencer, 6th Earl Spencer",,nephew/niece,wikidata
Q386213,"John Spencer, 3rd Earl Spencer",3012,Q335529,"Frederick Spencer, 4th Earl Spencer",,sibling,wikidata
Q333281,"John Spencer, 5th Earl Spencer",3011,Q335529,"Frederick Spencer, 4th Earl Spencer",,father,wikidata
Q333281,"John Spencer, 5th Earl Spencer",3011,Q2544868,"Charles Spencer, 6th Earl Spencer",,sibling,wikidata
Q333355,"John Spencer-Churchill, 7th Duke of Marlborough",3236,Q314773,Lord Randolph Churchill,,child,wikidata
Q333355,"John Spencer-Churchill, 7th Duke of Marlborough",3236,Q333601,"George Spencer-Churchill, 6th Duke of Marlborough",,father,wikidata
Q333355,"John Spencer-Churchill, 7th Duke of Marlborough",3236,Q8016,Winston Churchill,,grandchild,wikidata
Q333355,"John Spencer-Churchill, 7th Duke of Marlborough",3236,Q24288427,Lord Alfred Spencer-Churchill,,sibling,wikidata
Q6252886,John Starkie,905,Q6506962,Le Gendre Starkie,,sibling,wikidata
Q6259508,"John Stuart-Wortley, 2nd Baron Wharncliffe",6262,Q5082737,"Charles Stuart-Wortley, 1st Baron Stuart of Wortley",,nephew/niece,wikidata
Q6259508,"John Stuart-Wortley, 2nd Baron Wharncliffe",6262,Q6143798,James Stuart-Wortley,,sibling,wikidata
Q6260189,John Talbot Clifton,6653,Q26702418,Thomas Clifton,,child,wikidata
Q6260980,"John Tollemache, 1st Baron Tollemache",948,Q8000141,"Wilbraham Tollemache, 2nd Baron Tollemache",,child,wikidata
Q6261064,John Towneley,6019,Q21165641,Charles Towneley,,sibling,wikidata
Q15725713,"John Townshend, 4th Marquess Townshend",6021,Q6261098,"John Townshend, 5th Marquess Townshend",,child,wikidata
Q6261098,"John Townshend, 5th Marquess Townshend",5524,Q15725713,"John Townshend, 4th Marquess Townshend",,father,wikidata
Q13530061,"John Vaughan-Morgan, Baron Reigate",6089,Q26237508,Kenyon Vaughan-Morgan,,father,wikidata
Q6227494,John Vivian,2855,Q4800546,Arthur Vivian,2853,cousin,rush
Q6227494,John Vivian,2855,Q12072266,"Henry Vivian, 1st Baron Swansea",2854,cousin,rush
Q6227494,John Vivian,2855,Q3787726,"Hussey Vivian, 1st Baron Vivian",,father,wikidata
Q6227494,John Vivian,2855,Q5083146,"Charles Vivian, 2nd Baron Vivian",,sibling,wikidata
Q26689989,John Walrond,7321,Q8019954,"William Walrond, 1st Baron Waleran",,child,wikidata
Q26689989,John Walrond,7321,Q8019953,William Walrond,,grandchild,wikidata
Q6262857,"John Walsh, 1st Baron Ormathwaite",7322,Q4800605,"Arthur Walsh, 2nd Baron Ormathwaite",,child,wikidata
Q6262857,"John Walsh, 1st Baron Ormathwaite",7322,Q4800606,"Arthur Walsh, 3rd Baron Ormathwaite",,grandchild,wikidata
Q1702096,John Walter,6472,Q1702099,John Walter,,child,wikidata
Q1702099,John Walter,992,Q1702096,John Walter,,father,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q8020195,"William Wentworth-Fitzwilliam, 6th Earl Fitzwilliam",,father,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q5083446,"Charles Wentworth-Fitzwilliam, 5th Earl Fitzwilliam",,grandparent,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q7614395,"William Wentworth-Fitzwilliam, 7th Earl Fitzwilliam",,nephew/niece,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q8020193,"William Wentworth-FitzWilliam, Viscount Milton",,sibling,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q5730014,Henry Wentworth-FitzWilliam,,sibling,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q5083442,Charles Wentworth-FitzWilliam,,uncle/aunt,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q26254028,"William Wentworth-Fitzwilliam, Viscount Milton",,uncle/aunt,wikidata
Q6263500,John Wentworth-FitzWilliam,1020,Q5546159,George Wentworth-FitzWilliam,,uncle/aunt,wikidata
Q15821520,John Westenra,6170,Q5730028,"Henry Westenra, 3rd Baron Rossmore",,sibling,wikidata
Q6233713,John William Fortescue,6800,Q5311875,Dudley Fortescue,1633,cousin,rush
Q6233713,John William Fortescue,6800,Q5359607,"Hugh Fortescue, 2nd Earl Fortescue",,father,wikidata
Q6233713,John William Fortescue,6800,Q5930808,"Hugh Fortescue, 4th Earl Fortescue",,nephew/niece,wikidata
Q6233713,John William Fortescue,6800,Q5311875,Dudley Fortescue,,sibling,wikidata
Q6233713,John William Fortescue,6800,Q5930822,"Hugh Fortescue, 3rd Earl Fortescue",,sibling,wikidata
Q6265095,"John Yarde-Buller, 1st Baron Churston",6275,Q7526590,"Sir Edward Manningham-Buller, 1st Baronet",,sibling,wikidata
Q6265172,John Yorke,1104,Q6288119,Joseph Yorke,,father,wikidata
Q13530064,Jonah Walker-Smith,6120,Q5262429,"Derek Walker-Smith, Baron Broxbourne",,child,wikidata
Q332881,Jonathan Aitken,2987,Q8004211,William Aitken,,father,wikidata
Q50940574,Jonathan Joseph Richardson,9437,Q6274234,Jonathan Richardson,7160,cousin,rush
Q3041941,Jonathan Peel,7113,Q334165,Arthur Peel,,nephew/niece,wikidata
Q3041941,Jonathan Peel,7113,Q5498541,Frederick Peel,,nephew/niece,wikidata
Q3041941,Jonathan Peel,7113,Q4685934,"Sir Robert Peel, 3rd Baronet",,nephew/niece,wikidata
Q3041941,Jonathan Peel,7113,Q181875,Robert Peel,,sibling,wikidata
Q3041941,Jonathan Peel,7113,Q20755914,Edmund Peel,,sibling,wikidata
Q3041941,Jonathan Peel,7113,Q6107323,William Yates Peel,,sibling,wikidata
Q6274234,Jonathan Richardson,7160,Q50940574,Jonathan Joseph Richardson,9437,cousin,rush
Q6280988,Joseph Allen Baker,7453,Q211856,"Philip Noel-Baker, Baron Noel-Baker",,child,wikidata
Q6280988,Joseph Allen Baker,7453,Q5482059,Francis Noel-Baker,,grandchild,wikidata
Q16240158,Joseph Bailey,6509,Q6286713,"Joseph Russell Bailey, 1st Baron Glanusk",,child,wikidata
Q16240158,Joseph Bailey,6509,Q16066164,"Sir Joseph Bailey, 1st Baronet",,father,wikidata
Q315999,Joseph Chamberlain,2102,Q10664,Neville Chamberlain,,child,wikidata
Q315999,Joseph Chamberlain,2102,Q188999,Austen Chamberlain,,child,wikidata
Q315999,Joseph Chamberlain,2102,Q7324698,Richard Chamberlain,,sibling,wikidata
Q26678496,Joseph Christopher Ewart,6763,Q8008717,William Ewart,,sibling,wikidata
Q19325850,Joseph Cowen,2840,Q5612667,Joseph Cowen,,child,wikidata
Q5612667,Joseph Cowen,1403,Q19325850,Joseph Cowen,,father,wikidata
Q26267988,Joseph Crosland,3642,Q26718795,Thomas Crosland,,sibling,wikidata
Q25998074,Joseph Feilden,1587,Q6283050,Joseph Feilden,,child,wikidata
Q25998074,Joseph Feilden,1587,Q5725578,Henry Feilden,,child,wikidata
Q6283050,Joseph Feilden,1588,Q25998074,Joseph Feilden,,father,wikidata
Q6283050,Joseph Feilden,1588,Q5725578,Henry Feilden,,sibling,wikidata
Q6285208,"Joseph Maclay, 2nd Baron Maclay",4855,Q6246292,"John Maclay, 1st Viscount Muirshiel",,sibling,wikidata
Q6285256,Joseph Mallalieu,4905,Q5498345,Frederick Mallalieu,,father,wikidata
Q6285256,Joseph Mallalieu,4905,Q6483468,Lance Mallalieu,,sibling,wikidata
Q6286166,Joseph Pease,7109,Q7528199,"Sir Joseph Pease, 1st Baronet",,child,wikidata
Q6286166,Joseph Pease,7109,Q4799939,Arthur Pease,,child,wikidata
Q6286166,Joseph Pease,7109,Q6114554,"Jack Pease, 1st Baron Gainford",,grandchild,wikidata
Q6286166,Joseph Pease,7109,Q7525972,"Sir Alfred Pease, 2nd Baronet",,grandchild,wikidata
Q6286166,Joseph Pease,7109,Q5735228,"Herbert Pease, 1st Baron Daryngton",,grandchild,wikidata
Q6286166,Joseph Pease,7109,Q5726789,Henry Pease,,sibling,wikidata
Q6286713,"Joseph Russell Bailey, 1st Baron Glanusk",1148,Q16240158,Joseph Bailey,,father,wikidata
Q6286713,"Joseph Russell Bailey, 1st Baron Glanusk",1148,Q16066164,"Sir Joseph Bailey, 1st Baronet",,grandparent,wikidata
Q6249777,Joseph Sydney Yorke,,Q5361267,Eliot Yorke,,child,wikidata
Q6249777,Joseph Sydney Yorke,,Q5083776,"Charles Yorke, 4th Earl of Hardwicke",,child,wikidata
Q6249777,Joseph Sydney Yorke,,Q337983,"Charles Yorke, 5th Earl of Hardwicke",,grandchild,wikidata
Q6249777,Joseph Sydney Yorke,,Q5365591,Elliot Yorke,,grandchild,wikidata
Q6288119,Joseph Yorke,,Q6265172,John Yorke,,child,wikidata
Q6289810,Joshua Fielden,1595,Q7789575,Thomas Fielden,,child,wikidata
Q6289810,Joshua Fielden,1595,Q5342020,Edward Brocklehurst Fielden,,child,wikidata
Q6289810,Joshua Fielden,1595,Q4484367,John Fielden,,father,wikidata
Q16741844,Joshua Scholefield,5684,Q8018184,William Scholefield,,child,wikidata
Q17180500,Josias du Pré Alexander,,Q17180499,James Alexander,,sibling,wikidata
Q2919989,"Julian Amery, Baron Amery of Lustleigh",3016,Q333573,Leo Amery,,father,wikidata
Q6307504,Julian Ridsdale,5578,Q4090718,"Oliver Baldwin, 2nd Earl Baldwin of Bewdley",3599,cousin,rush
Q6317720,Justin Huntly McCarthy,2514,Q6317871,Justin McCarthy,,father,wikidata
Q6317871,Justin McCarthy,2513,Q6317720,Justin Huntly McCarthy,,child,wikidata
Q689421,Kelvin Hopkins,363,Q76448943,Rachel Hopkins,,child,wikidata
Q26237508,Kenyon Vaughan-Morgan,6088,Q13530061,"John Vaughan-Morgan, Baron Reigate",,child,wikidata
Q533649,Lady Cynthia Mosley,5129,Q271878,"George Curzon, 1st Marquess Curzon of Kedleston",,father,wikidata
Q6470476,Lady Olga Maitland,9389,Q1748216,"Patrick Maitland, 17th Earl of Lauderdale",,father,wikidata
Q6483468,Lance Mallalieu,4904,Q5498345,Frederick Mallalieu,,father,wikidata
Q6483468,Lance Mallalieu,4904,Q6285256,Joseph Mallalieu,,sibling,wikidata
Q6483622,"Lancelot Joynson-Hicks, 3rd Viscount Brentford",4539,Q330604,"William Joynson-Hicks, 1st Viscount Brentford",,father,wikidata
Q11806802,Lauderdale Maule,4957,Q333117,"James Broun-Ramsay, 1st Marquess of Dalhousie",9114,cousin,rush
Q11806802,Lauderdale Maule,4957,Q8015248,"William Maule, 1st Baron Panmure",,father,wikidata
Q11806802,Lauderdale Maule,4957,Q333304,"Fox Maule-Ramsay, 11th Earl of Dalhousie",,sibling,wikidata
Q76363401,Laura Farris,10204,Q6832761,Michael McNair-Wilson,,father,wikidata
Q478832,Laura Sandys,9852,Q203129,Duncan Sandys,,father,wikidata
Q478832,Laura Sandys,9852,Q5541118,George John Sandys,,grandparent,wikidata
Q6500441,Laurence Ambrose Waldron,6117,Q26250709,Laurence Waldron,,father,wikidata
Q6500633,Laurence Hardy,1826,Q7527819,"Sir John Hardy, 1st Baronet",,father,wikidata
Q6500633,Laurence Hardy,1826,Q6237751,John Hardy,,grandparent,wikidata
Q6500633,Laurence Hardy,1826,Q5527395,"Gathorne Gathorne-Hardy, 1st Earl of Cranbrook",,uncle/aunt,wikidata
Q26250709,Laurence Waldron,6116,Q6500441,Laurence Ambrose Waldron,,child,wikidata
Q3828136,"Lawrence Dundas, 1st Marquess of Zetland",6745,Q6504006,"Lawrence Dundas, 2nd Marquess of Zetland",,child,wikidata
Q3828136,"Lawrence Dundas, 1st Marquess of Zetland",6745,Q6230399,John Dundas,,father,wikidata
Q3828136,"Lawrence Dundas, 1st Marquess of Zetland",6745,Q6230401,John Dundas,,sibling,wikidata
Q6504006,"Lawrence Dundas, 2nd Marquess of Zetland",5606,Q3828136,"Lawrence Dundas, 1st Marquess of Zetland",,father,wikidata
Q6504006,"Lawrence Dundas, 2nd Marquess of Zetland",5606,Q6230399,John Dundas,,grandparent,wikidata
Q6504006,"Lawrence Dundas, 2nd Marquess of Zetland",5606,Q6230401,John Dundas,,uncle/aunt,wikidata
Q15527009,Lawrence Kimball,4597,Q918902,"Marcus Kimball, Baron Kimball",,child,wikidata
Q13529921,"Lawrence Palk, 1st Baron Haldon",2717,Q16885523,Edward Bourchier Hartopp,,sibling,wikidata
Q6506962,Le Gendre Starkie,7238,Q6252886,John Starkie,,sibling,wikidata
Q6519187,Leicester Harmsworth,4261,Q5056111,"Cecil Harmsworth, 1st Baron Harmsworth",,sibling,wikidata
Q6519485,"Leifchild Leif-Jones, 1st Baron Rhayader",8119,Q5231862,David Brynmor Jones,,sibling,wikidata
Q333573,Leo Amery,3017,Q2919989,"Julian Amery, Baron Amery of Lustleigh",,child,wikidata
Q6525517,"Leonard Lyell, 1st Baron Lyell",2504,Q5078951,Charles Henry Lyell,,child,wikidata
Q16203028,"Leopold Agar-Ellis, 5th Viscount Clifden",728,Q2079517,"George Howard, 7th Earl of Carlisle",5118,cousin,rush
Q6530973,"Leslie Lever, Baron Lever",8743,Q333321,"Harold Lever, Baron Lever of Manchester",,sibling,wikidata
Q6531084,Leslie Pym,8745,Q332759,Francis Pym,,child,wikidata
Q6531177,Leslie Thomas,8744,Q338294,James Henry Thomas,,father,wikidata
Q6536559,Lewis Fry,1651,Q7781789,Theodore Fry,1652,cousin,rush
Q5790068,"Lewis Harcourt, 1st Viscount Harcourt",7376,Q775821,William Vernon Harcourt,,father,wikidata
Q5790068,"Lewis Harcourt, 1st Viscount Harcourt",7376,Q7350597,Robert Harcourt,,sibling,wikidata
Q6536798,Lewis Llewelyn Dillwyn,1495,Q438932,Lewis Weston Dillwyn,,father,wikidata
Q6536955,Lewis Payn Dawnay,1464,Q8007679,"William Dawnay, 7th Viscount Downe",,father,wikidata
Q6536955,Lewis Payn Dawnay,1464,Q5622196,Guy Dawnay,,sibling,wikidata
Q6536990,Lewis Randle Starkey,2845,Q7528085,"Sir John Starkey, 1st Baronet",,child,wikidata
Q6537050,"Lewis Silkin, 1st Baron Silkin",5748,Q7412628,"Samuel Silkin, Baron Silkin of Dulwich",,child,wikidata
Q6537050,"Lewis Silkin, 1st Baron Silkin",5748,Q6257849,John Silkin,,child,wikidata
Q438932,Lewis Weston Dillwyn,6723,Q6536798,Lewis Llewelyn Dillwyn,,child,wikidata
Q18161018,Lewis William Buck,9083,Q5544932,George Stucley,,child,wikidata
Q689660,Lindsay Hoyle,370,Q279314,"Doug Hoyle, Baron Hoyle",,father,wikidata
Q6555534,"Lionel Berry, 2nd Viscount Kemsley",9054,Q4772112,Anthony Berry,,sibling,wikidata
Q6555615,"Lionel Dawson-Damer, 4th Earl of Portarlington",1468,Q5538434,George Dawson-Damer,,father,wikidata
Q6555681,Lionel Holland,2294,Q4499092,"Henry Holland, 1st Viscount Knutsford",,father,wikidata
Q6555706,Lionel Louis Cohen,1391,Q7526113,"Sir Benjamin Cohen, 1st Baronet",,sibling,wikidata
Q333605,Lionel de Rothschild,3706,Q334120,"Nathan Rothschild, 1st Baron Rothschild",,child,wikidata
Q333605,Lionel de Rothschild,3706,Q316669,"Walter Rothschild, 2nd Baron Rothschild",,grandchild,wikidata
Q333605,Lionel de Rothschild,3706,Q3853190,Mayer Amschel de Rothschild,,sibling,wikidata
Q6662539,"Lloyd Kenyon, 3rd Baron Kenyon",,Q5545156,George Thomas Kenyon,,child,wikidata
Q6666722,Loftus Wigram,7350,Q15990357,James Wigram,,sibling,wikidata
Q6678890,Lord Adolphus Vane-Tempest,5955,Q5083121,"Charles Vane-Tempest-Stewart, 6th Marquess of Londonderry",,nephew/niece,wikidata
Q6678890,Lord Adolphus Vane-Tempest,5955,Q5261284,"George Vane-Tempest, 5th Marquess of Londonderry",,sibling,wikidata
Q6678890,Lord Adolphus Vane-Tempest,5955,Q3087168,"Frederick Stewart, 4th Marquess of Londonderry",,sibling,wikidata
Q3610759,Lord Alexander Gordon-Lennox,4695,Q6852229,Lord Walter Gordon-Lennox,,nephew/niece,wikidata
Q3610759,Lord Alexander Gordon-Lennox,4695,Q333879,"Charles Gordon-Lennox, 7th Duke of Richmond",,nephew/niece,wikidata
Q3610759,Lord Alexander Gordon-Lennox,4695,Q333488,"Charles Gordon-Lennox, 6th Duke of Richmond",,sibling,wikidata
Q3610759,Lord Alexander Gordon-Lennox,4695,Q3784916,Lord Henry Lennox,,sibling,wikidata
Q3610759,Lord Alexander Gordon-Lennox,4695,Q3760464,Lord George Gordon-Lennox,,sibling,wikidata
