politician_id,politician_name,rushid,has_relative,n_relatives_detected,multiple_relatives,closeness,relation_types,relative_chamber,peerage_linked_flag,relative_sources,relative_examples
Q5339871,Edmund Turnor,965,1,1,0,parent,parent,HoC,1,rush,Christopher Turnor
Q5339872,Edmund Turner,7294,0,0,0,,,,0,,
Q5339887,Edmund Vesey Knox,2408,1,1,0,sibling,sibling,HoC,1,panel,Alfred Knox
Q5339897,Edmund Walter Hanbury Wood,7851,1,1,0,parent,parent,HoC,0,rush,"Sir John Wood, 1st Baronet"
Q5339918,Edmund Widdrington Byrne,1313,0,0,0,,,,0,,
Q5340127,Ednyfed Hudson Davies,8577,0,0,0,,,,0,,
Q5341520,Edward Akroyd,735,0,0,0,,,,0,,
Q5341531,Edward Aldam Leatham,2438,1,1,0,sibling,sibling,HoC,1,panel;rush,William Henry Leatham
Q5341581,Edward Anthony Strauss,7854,0,0,0,,,,0,,
Q5341608,Edward Arthur Somerset,7228,1,2,1,child,child;indirect,HoC,1,panel;rush,Lord Edward Somerset;Poulett Somerset
Q5341716,Edward Baines,1155,1,2,1,parent,parent;child;sibling,HoC,0,panel;rush,Edward Baines;Matthew Talbot Baines
Q5341721,Edward Baker,6520,0,0,0,,,,0,,
Q5341731,Edward Ball,6527,0,0,0,,,,0,,
Q5341790,Edward Barry,2150,0,0,0,,,,0,,
Q5341831,Edward Beauchamp,3137,1,1,0,parent,parent,HoC,1,panel,Brograve Beauchamp
Q5341898,Edward Birkbeck,1223,0,0,0,,,,1,,
Q5341899,"Edward Bishop, Baron Bishopston",3217,0,0,0,,,,1,,
Q5341930,Edward Blount,,0,0,0,,,,1,,
Q5341941,Edward Bolton King,6960,0,0,0,,,,1,,
Q5341942,Edward Bond,1929,0,0,0,,,,0,,
Q5341978,"Edward Boyle, Baron Boyle of Handsworth",3303,0,0,0,,,,1,,
Q5342020,Edward Brocklehurst Fielden,3957,1,3,1,parent,parent;child;sibling;grandparent;grandchild,HoC,1,panel;rush,John Fielden;Joshua Fielden;Thomas Fielden
Q5342034,"Edward Brotherton, 1st Baron Brotherton",3361,0,0,0,,,,1,,
Q5342036,Edward Brown,8488,0,0,0,,,,0,,
Q5342048,Edward Brydges Willyams,1065,1,1,0,parent,parent,HoC,1,rush,Humphrey Willyams
Q5342065,Edward Bunbury,3393,1,1,0,child,child,HoC,1,panel,"Sir Henry Bunbury, 7th Baronet"
Q5342118,Edward Buxton,1310,1,8,1,parent,parent;child;sibling;grandparent;grandchild;uncle/aunt;niece/nephew;cousin,HoC,1,panel;rush,"Sir Edward Buxton, 2nd Baronet;Sydney Buxton, 1st Earl Buxton;Charles Buxton;Noel Noel-Buxton;Thomas Fowell Buxton;Charles Buxton;Francis Buxton;Sir Thomas Buxton, 1st Baronet"
Q5342180,Edward Cadogan,3419,1,3,1,child,child;sibling;grandchild,HoC,1,panel,"George Cadogan, 5th Earl Cadogan;Henry Cadogan, 4th Earl Cadogan;Henry Cadogan, Viscount Chelsea"
Q5342205,Edward Carbutt,1327,0,0,0,,,,0,,
Q5342221,Edward Carson,8483,1,1,0,child,child,HoC,1,panel,"Edward Carson, Baron Carson"
Q5342254,Edward Chaplin,1357,1,1,0,sibling,sibling,HoC,1,panel;rush,"Henry Chaplin, 1st Viscount Chaplin"
Q5342258,Edward Chapman,7491,1,1,0,parent,parent,HoC,0,rush,John Chapman
Q5342266,Edward Charles Ellice,7591,1,1,0,indirect,indirect,HoC,1,rush,Edward Ellice
Q5342327,Edward Clive,1378,1,4,1,parent,parent;child;grandparent;grandchild;indirect,HoC,1,panel;rush,Edward Clive;George Clive;Percy Clive;Robert Windsor-Clive
Q5342337,Edward Cobb,7857,0,0,0,,,,0,,
Q5342350,Edward Coke,3555,1,2,1,child,child;sibling,HoC,1,panel;rush,"Wenman Coke;Thomas Coke, 1st Earl of Leicester"
Q5342408,Edward Corbett,3015,0,0,0,,,,0,,
Q5342422,Edward Cotton-Jodrell,2833,0,0,0,,,,1,,
Q5342426,"Edward Courtenay, 12th Earl of Devon",2835,1,1,0,parent,parent;child,HoC,1,panel;rush,"William Courtenay, 11th Earl of Devon"
Q5342544,Edward Dawes,3690,0,0,0,,,,0,,
Q5342546,Edward Dawson,6708,0,0,0,,,,1,,
Q5342568,Edward Denison,1481,0,0,0,,,,1,,
Q5342591,"Edward Digby, 10th Baron Digby",1492,1,1,0,indirect,indirect,HoC,1,rush,Simon Wingfield Digby
Q5342621,Edward Doran,9158,0,0,0,,,,0,,
Q5342629,"Edward Douglas-Pennant, 3rd Baron Penrhyn",1506,1,3,1,parent,parent;child;grandparent;grandchild;indirect,HoC,1,panel;rush,"Edward Douglas-Pennant, 1st Baron Penrhyn;George Douglas-Pennant, 2nd Baron Penrhyn;Sir Cuthbert Quilter, 2nd Baronet"
Q5342671,Edward Dunn,7852,0,0,0,,,,0,,
Q5342743,Edward Christopher Egerton,1544,1,4,1,sibling,sibling;uncle/aunt;niece/nephew;indirect,HoC,1,panel;rush,"Sir Philip Grey Egerton, 10th Baronet;Alan Egerton, 3rd Baron Egerton;Wilbraham Egerton, 1st Earl Egerton;William Egerton, 1st Baron Egerton"
Q5342752,"Edward Eliot, 3rd Earl of St Germans",3864,1,1,0,parent,parent;child,HoC,1,panel;rush,"William Eliot, 4th Earl of St Germans"
Q5342758,Edward Ellice,1551,1,3,1,parent,parent;child;uncle/aunt;niece/nephew;indirect,HoC,1,panel;rush,Edward Ellice;Alexander Ellice;Edward Charles Ellice
Q5342798,Edward Evans,8485,0,0,0,,,,0,,
Q5342859,Edward Falconer Litton,2477,0,0,0,,,,1,,
Q5342877,"Edward Fellowes, 1st Baron de Ramsey",1589,1,4,1,parent,parent;child;sibling;indirect,HoC,1,panel;rush,"Ailwyn Fellowes, 1st Baron Ailwyn;George Milles, 1st Earl Sondes;Richard Fellowes Benyon;William Fellowes, 2nd Baron de Ramsey"
Q5342888,Edward Field,1594,0,0,0,,,,0,,
Q5342919,"Edward Fitzalan-Howard, 1st Baron Howard of Glossop",6913,1,3,1,child,child;sibling;uncle/aunt,HoC,1,panel;rush,"Henry Fitzalan-Howard, 14th Duke of Norfolk;Henry Howard, 13th Duke of Norfolk;Edmund FitzAlan-Howard, 1st Viscount FitzAlan of Derwent"
Q5342934,Edward Fleming,8490,0,0,0,,,,0,,
Q5342937,Edward Fletcher,8489,0,0,0,,,,0,,
Q5342995,Edward Frank Wise,6351,0,0,0,,,,0,,
Q5343062,Edward Gardner,8491,0,0,0,,,,0,,
Q5343087,Edward George Barnard,3106,0,0,0,,,,0,,
Q5343102,"Edward Gibson, 1st Baron Ashbourne",1674,1,1,0,indirect,indirect,HoC,1,rush,"William Orde-Powlett, 5th Baron Bolton"
Q5343145,"Edward Goulding, 1st Baron Wargrave",2198,1,1,0,parent,parent;child,HoC,1,panel;rush,William Goulding
Q5343159,Edward Greaves,1726,0,0,0,,,,0,,
Q5343165,Edward Greene,1730,1,2,1,parent,parent;child;grandparent,HoC,1,panel;rush,"Sir Edward Greene, 1st Baronet;Sir Raymond Greene, 2nd Baronet"
Q5343174,"Edward Grenfell, 1st Baron St Just",7856,1,4,1,parent,parent;child;grandchild;niece/nephew;indirect,HoC,1,panel;rush,Henry Adeane;Charles Grenfell;Charles Grenfell;Henry Grenfell
Q5343188,Edward Griffiths,9231,0,0,0,,,,0,,
Q5343190,"Edward Grigg, 1st Baron Altrincham",4180,0,0,0,,,,1,,
Q5343196,Edward Grimston,6849,1,3,1,sibling,sibling;uncle/aunt;niece/nephew;indirect,HoC,1,panel;rush,"James Grimston, 2nd Earl of Verulam;James Grimston, 3rd Earl of Verulam;John Grimston, 6th Earl of Verulam"
Q5343295,Edward Hammond Bentall,1208,1,1,0,indirect,indirect,HoC,0,rush,Charles Wing Gray
Q5343304,Edward Hardcastle,2221,0,0,0,,,,0,,
Q5343309,Edward Arthur Hardy,8486,0,0,0,,,,0,,
Q5343320,Edward Harney,4263,0,0,0,,,,0,,
Q5343328,Edward Harrington,2228,1,1,0,sibling,sibling,HoC,0,rush,Timothy Harrington
Q5343334,Edward Harris,6876,1,1,0,sibling,sibling,HoC,1,panel;rush,James Harris
Q5343396,Edward Hemmerde,4322,0,0,0,,,,0,,
Q5343402,"Edward Heneage, 1st Baron Heneage",2250,1,3,1,parent,parent;child;uncle/aunt;niece/nephew;indirect,HoC,1,panel;rush,Arthur Heneage;Edward Heneage;George Heneage
Q5343403,Edward Heneage,6454,1,4,1,sibling,sibling;grandchild;uncle/aunt;niece/nephew;indirect,HoC,1,panel;rush,"Arthur Heneage;Edward Heneage, 1st Baron Heneage;George Heneage;William Beresford"
Q5343417,Edward Craufurd,1416,0,0,0,,,,1,,
Q5343428,"Edward Herbert, 2nd Earl of Powis",8995,1,8,1,parent,parent;child;sibling;uncle/aunt;niece/nephew;indirect,HoC,1,panel;rush,"George Windsor-Clive;Henry Clive;Edward Herbert, 3rd Earl of Powis;George Windsor-Clive;Percy Clive;Percy Herbert;Robert Clive;Robert Windsor-Clive"
Q5343429,"Edward Herbert, 3rd Earl of Powis",8996,1,8,1,parent,parent;child;sibling;uncle/aunt;niece/nephew;cousin;indirect,HoC,1,panel;rush,"George Windsor-Clive;Henry Clive;Edward Herbert, 2nd Earl of Powis;George Windsor-Clive;Percy Clive;Percy Herbert;Robert Clive;Robert Windsor-Clive"
Q5343437,Edward Hermon,2261,1,1,0,indirect,indirect,HoC,0,rush,"Robert Hermon-Hodge, 1st Baron Wyfold"
Q5343445,Edward Hicks,2270,0,0,0,,,,0,,
Q5343474,Edward Hodson Bayley,1189,0,0,0,,,,0,,
Q5343492,Edward Holmes Baldock,3089,0,0,0,,,,0,,
Q5343499,Edward Hopkinson,7853,0,0,0,,,,1,,
Q5343505,Edward Hornby,6909,1,1,0,parent,parent,HoC,0,rush,William Henry Hornby
Q5343513,"Edward Howard, 1st Baron Lanerton",6914,1,6,1,sibling,sibling;uncle/aunt;indirect,HoC,1,panel;rush,"George Howard, 7th Earl of Carlisle;Frederick Howard;George Howard, 9th Earl of Carlisle;Charles Howard;Geoffrey Howard;William Howard"
Q5343525,Edward Howes,2319,0,0,0,,,,0,,
Q5343592,"Edward Iliffe, 1st Baron Iliffe",4474,0,0,0,,,,1,,
Q5343716,Edward James,6931,0,0,0,,,,0,,
Q5343734,Edward James Saunderson,824,1,2,1,uncle/aunt,uncle/aunt,HoC,1,rush,"Henry Maxwell, 7th Baron Farnham;Somerset Maxwell, 8th Baron Farnham"
Q5343750,Edward Jenkins,2356,0,0,0,,,,0,,
Q5343796,Edward Sartoris,822,0,0,0,,,,1,,
Q5343800,Edward Johnson-Ferguson,2365,0,0,0,,,,1,,
Q5343801,Edward Johnson,2362,0,0,0,,,,0,,
Q5343848,Edward Joseph Kennedy,2383,0,0,0,,,,0,,
Q5343890,Edward Keeling,4553,0,0,0,,,,0,,
Q5343904,Edward Kelly,7861,0,0,0,,,,0,,
Q5343940,Edward King-Harman,2394,0,0,0,,,,1,,
Q5343961,"Edward Knatchbull-Hugessen, 1st Baron Brabourne",2403,1,3,1,parent,parent;child;sibling,HoC,1,panel;rush,"Edward Knatchbull-Hugessen, 2nd Baron Brabourne;Herbert Knatchbull-Hugessen;Sir Edward Knatchbull, 9th Baronet"
Q5343962,"Edward Knatchbull-Hugessen, 2nd Baron Brabourne",4617,1,4,1,parent,parent;child;grandchild;niece/nephew;indirect,HoC,1,panel;rush,"Edward Knatchbull-Hugessen, 1st Baron Brabourne;Herbert Knatchbull-Hugessen;Wentworth Beaumont, 1st Viscount Allendale;Sir Edward Knatchbull, 9th Baronet"
Q5344111,Edward Leigh Pemberton,2746,0,0,0,,,,1,,
Q5344123,Edward Lessing,9097,0,0,0,,,,0,,
Q5344160,"Edward Littleton, 1st Baron Hatherton",4732,1,2,1,parent,parent;child;indirect,HoC,1,panel;rush,"Charles Evelyn Pierrepont, Viscount Newark;Edward Littleton, 2nd Baron Hatherton"
Q5344162,"Edward Littleton, 2nd Baron Hatherton",4731,1,1,0,parent,parent;child,HoC,1,panel;rush,"Edward Littleton, 1st Baron Hatherton"
Q5344169,Edward Litton,6985,0,0,0,,,,0,,
Q5344180,"Edward Lloyd, 1st Baron Mostyn",,1,2,1,parent,parent;grandparent,HoC,1,panel,"Edward Lloyd-Mostyn, 2nd Baron Mostyn;Thomas Lloyd-Mostyn"
Q5344181,"Edward Lloyd-Mostyn, 2nd Baron Mostyn",5131,1,2,1,parent,parent;child,HoC,1,panel;rush,"Edward Lloyd, 1st Baron Mostyn;Thomas Lloyd-Mostyn"
Q5344222,Edward Loyden,4769,0,0,0,,,,0,,
Q5344335,Edward Manville,4923,0,0,0,,,,0,,
Q5344347,Edward Marshall Hall,7374,0,0,0,,,,0,,
Q5344350,Edward Marten Dunne,3820,1,1,0,parent,parent;child,HoC,1,panel;rush,Philip Dunne
Q5344359,Edward Marum,2579,0,0,0,,,,0,,
Q5344408,Edward McHugh,4815,0,0,0,,,,0,,
Q5344445,Edward Michael Conolly,6671,1,1,0,parent,parent;child,HoC,1,panel;rush,Thomas Conolly
Q5344446,Edward Miall,2597,0,0,0,,,,0,,
Q5344467,Edward Miller Mundy,5152,1,1,0,cousin,cousin,HoC,1,panel;rush,William Mundy
Q5344478,Edward Mitchell,9135,0,0,0,,,,0,,
Q5344622,Edward Nicholl,5210,0,0,0,,,,0,,
Q5344667,Edward O'Hara,534,0,0,0,,,,0,,
Q5344670,"Edward O'Neill, 2nd Baron O'Neill",2699,1,4,1,parent,parent;child;sibling;grandparent;grandchild,HoC,1,panel;rush,"Hugh O'Neill, 1st Baron Rathcavan;Arthur O'Neill;Phelim O'Neill, 2nd Baron Rathcavan;Robert Torrens O'Neill"
Q5344692,Edward Orlando Kellett,4560,0,0,0,,,,1,,
Q5344766,Edward Parrott,5327,0,0,0,,,,0,,
Q5344826,Edward Percy Smith,8492,0,0,0,,,,0,,
Q5344855,Edward Pickersgill,2066,0,0,0,,,,0,,
Q5344870,Edward Pleydell-Bouverie,2768,1,3,1,uncle/aunt,uncle/aunt;niece/nephew,HoC,1,rush,"Duncombe Pleydell-Bouverie;Philip Pleydell-Bouverie;William Pleydell-Bouverie, 5th Earl of Radnor"
Q5344884,Edward Porter,9230,0,0,0,,,,0,,
Q5344887,"Edward Portman, 1st Viscount Portman",7131,1,2,1,parent,parent,HoC,1,panel,"Henry Portman, 2nd Viscount Portman;Edwin Berkeley Portman"
Q5345010,Edward Redhead,5531,0,0,0,,,,0,,
Q5345049,Edward Rider Cook,2818,0,0,0,,,,0,,
Q5345107,Edward Romilly,5605,1,2,1,sibling,sibling,HoC,1,panel;rush,"Frederick Romilly;John Romilly, 1st Baron Romilly"
Q5345113,Edward Rose Tunno,,0,0,0,,,,0,,
Q5345119,Edward Rosslyn Mitchell,7863,0,0,0,,,,0,,
Q5345141,"Edward Russell, 1st Baron Russell of Liverpool",797,0,0,0,,,,1,,
Q5345155,Edward Ryley Langworthy,4649,1,1,0,indirect,indirect,HoC,0,rush,Charles James O'Donnell
Q5345209,Edward Samuel Norris,2668,0,0,0,,,,0,,
Q5345298,Edward Sheil,847,1,2,1,grandparent,grandparent;uncle/aunt,HoC,0,rush,Stephen Woulfe;Richard Lalor Sheil
Q5345322,Edward Shortt,5738,0,0,0,,,,0,,
Q5345349,Edward Smallwood,5775,0,0,0,,,,0,,
Q5345379,Edward Southwell Ruthven,5646,1,1,0,parent,parent;child,HoC,0,panel;rush,Edward Ruthven
Q5345405,Edward Stanhope,894,1,5,1,parent,parent;child;sibling;grandparent;indirect,HoC,1,panel;rush,"James Stanhope;Philip Stanhope, 5th Earl Stanhope;Arthur Stanhope, 6th Earl Stanhope;Philip Stanhope, 1st Baron Weardale;Sir Edward Kerrison, 1st Baronet"
Q5345410,"Edward Stanley, 4th Baron Stanley of Alderley",897,1,3,1,parent,parent;child;niece/nephew,HoC,1,panel,"William Owen Stanley;Edward Stanley, 2nd Baron Stanley of Alderley;Arthur Stanley, 5th Baron Stanley of Alderley"
Q5345412,Edward Stanley,1938,1,1,0,parent,parent,HoC,1,rush,"Edward Smith-Stanley, 14th Earl of Derby"
Q5345413,"Edward Stanley, Lord Stanley",7862,1,6,1,parent,parent;child;sibling;grandparent;grandchild;uncle/aunt;niece/nephew,HoC,1,panel;rush,"Frederick Stanley, 16th Earl of Derby;Edward Stanley, 17th Earl of Derby;Oliver Stanley;Arthur Stanley;George Stanley;Richard Stanley"
Q5345453,Edward Stewart,7239,0,0,0,,,,1,,
Q5345457,Edward Stillingfleet Cayley,3468,1,1,0,indirect,indirect,HoC,1,rush,George Cayley
Q5345462,Edward Stock Hill,2276,0,0,0,,,,0,,
Q5345480,"Edward Strachey, 1st Baron Strachie",2091,0,0,0,,,,1,,
Q5345487,"Edward Strutt, 1st Baron Belper",7248,1,1,0,parent,parent,HoC,1,panel,"Henry Strutt, 2nd Baron Belper"
Q5345498,Edward Burtenshaw Sugden,5912,0,0,0,,,,1,,
Q5345566,Edward Gourley,1709,0,0,0,,,,0,,
Q5345573,"Edward Tennant, 1st Baron Glenconner",7688,1,4,1,parent,parent;child;sibling;indirect,HoC,1,panel;rush,"H. H. Asquith;Harold Tennant;Percy Wyndham;Sir Charles Tennant, 1st Baronet"
Q5345591,Edward Thomas Foley,6789,1,2,1,sibling,sibling;uncle/aunt,HoC,1,panel;rush,Henry Hodgetts-Foley;John Hodgetts-Foley
Q5345594,Edward Thomas Holden,7424,0,0,0,,,,0,,
Q5345709,Edward Vaughan Hyde Kenealy,4568,0,0,0,,,,0,,
Q5345715,"Sir Edward Verner, 4th Baronet",976,1,2,1,parent,parent;child;sibling,HoC,1,panel;rush,"Sir William Verner, 1st Baronet;Sir William Verner, 2nd Baronet"
Q5345728,"Edward Villiers, 5th Earl of Clarendon",4467,1,3,1,uncle/aunt,uncle/aunt;niece/nephew;indirect,HoC,1,rush,"Frederick Stanley, 16th Earl of Derby;Edward Stanley, 17th Earl of Derby;Charles Pelham Villiers"
Q5345769,Edward Wakefield,6106,1,1,0,sibling,sibling,HoC,1,panel;rush,"Wavell Wakefield, 1st Baron Wakefield of Kendal"
Q5345819,Edward Watkin,1000,1,1,0,parent,parent;child,HoC,1,panel;rush,"Sir Alfred Watkin, 2nd Baronet"
Q5345825,Edward Waugh,1005,0,0,0,,,,0,,
Q5345871,Edward Whitley,1040,0,0,0,,,,0,,
Q5345877,Edward Wickham,7864,0,0,0,,,,0,,
Q5345894,Edward William Cox,6681,1,1,0,parent,parent;child,HoC,0,panel;rush,Irwin Cox
Q5345909,Edward William Salt,7866,0,0,0,,,,0,,
Q5345911,Edward Hamilton,1763,0,0,0,,,,1,,
Q5345919,Edward Williams,9395,0,0,0,,,,0,,
Q5346010,Edward Wynne-Pendarves,5352,0,0,0,,,,0,,
Q5346046,Edward de Cobain,1473,0,0,0,,,,0,,
Q5346052,Edward du Cann,3784,0,0,0,,,,0,,
Q5346251,Edwin Berkeley Portman,2779,1,2,1,child,child;sibling,HoC,1,panel,"Henry Portman, 2nd Viscount Portman;Edward Portman, 1st Viscount Portman"
Q5346268,Edwin Brooks,8495,0,0,0,,,,0,,
Q5346316,Edwin Cornwall,3597,0,0,0,,,,0,,
Q5346368,Edwin Durning-Lawrence,1772,1,3,1,sibling,sibling;indirect,HoC,1,panel;rush,"John Benjamin Smith;Sir James Lawrence, 1st Baronet;William Lawrence"
Q5346452,Edwin Gooch,8496,0,0,0,,,,0,,
Q5346516,"Edwin Hill-Trevor, 1st Baron Trevor",2278,1,4,1,sibling,sibling;uncle/aunt;niece/nephew;indirect,HoC,1,panel;rush,"Arthur Hill, 4th Marquess of Downshire;Arthur Hill;Arthur Hill;Marcus Sandys, 3rd Baron Sandys"
Q5346532,Edwin Hughes,1874,0,0,0,,,,0,,
Q5346580,Edwin Perkins,7868,0,0,0,,,,0,,
Q5346601,Edwin Lascelles,4656,1,2,1,sibling,sibling;niece/nephew,HoC,1,panel;rush,Egremont Lascelles;William Lascelles
Q5346605,Edwin Leather,4673,0,0,0,,,,0,,
Q5346838,Edwin Stanley Gange,4058,0,0,0,,,,0,,
Q5346863,Edwin Taylor,8494,0,0,0,,,,0,,
Q5346895,Edwin Wainwright,6103,0,0,0,,,,0,,
Q5346929,"Edwin Wyndham-Quin, 3rd Earl of Dunraven and Mount-Earl",51,1,1,0,indirect,indirect,HoC,1,rush,"Windham Wyndham-Quin, 5th Earl of Dunraven and Mount-Earl"
Q5346936,Edwin de Lisle,1479,0,0,0,,,,1,,
Q5346966,Edwyn Sherard Burnaby,1299,0,0,0,,,,1,,
Q534727,David Lammy,70,0,0,0,,,,0,,
Q5347780,"Egerton Hubbard, 2nd Baron Addington",2321,1,2,1,parent,parent;child;sibling,HoC,1,panel;rush,"Evelyn Hubbard;John Hubbard, 1st Baron Addington"
Q5347782,Egerton Leigh,2451,1,1,0,indirect,indirect,HoC,1,rush,John Smith
Q5349373,Eileen Gordon,311,0,0,0,,,,0,,
Q5349851,"Eirene White, Baroness White",8497,0,0,0,,,,1,,
Q5353173,"Elaine Burton, Baroness Burton of Coventry",3412,0,0,0,,,,1,,
Q5354033,Eldon Griffiths,9233,0,0,0,,,,0,,
Q5354135,Eldred Hallas,4228,0,0,0,,,,0,,
Q5359607,"Hugh Fortescue, 2nd Earl Fortescue",9005,1,5,1,parent,parent;child;grandparent;grandchild;indirect,HoC,1,panel;rush,"Dudley Fortescue;Hugh Fortescue, 4th Earl Fortescue;Hugh Fortescue, 3rd Earl Fortescue;John William Fortescue;Newton Fellowes, 4th Earl of Portsmouth"
Q5359883,"Elfed Davies, Baron Davies of Penrhys",8578,0,0,0,,,,1,,
Q5360991,Elijah Sandham,5665,1,1,0,indirect,indirect,HoC,0,rush,Robert Edwards
Q5361224,Eliot Crawshay-Williams,3624,1,1,0,child,child,HoC,1,panel,Arthur John Williams
Q5361267,Eliot Yorke,6322,1,4,1,child,child;sibling;uncle/aunt;niece/nephew,HoC,1,panel;rush,"Charles Yorke, 5th Earl of Hardwicke;Charles Yorke, 4th Earl of Hardwicke;Elliot Yorke;Joseph Sydney Yorke"
Q5361808,Elisha Smith Robinson,,0,0,0,,,,0,,
Q5363505,Elizabeth Shields,7029,0,0,0,,,,0,,
Q536500,Joseph Larmor,4653,0,0,0,,,,0,,
Q5365535,Elliot Morley,517,0,0,0,,,,0,,
Q5365591,Elliot Yorke,1103,1,4,1,parent,parent;child;sibling;grandchild;uncle/aunt;niece/nephew,HoC,1,panel;rush,"Charles Yorke, 5th Earl of Hardwicke;Charles Yorke, 4th Earl of Hardwicke;Eliot Yorke;Joseph Sydney Yorke"
Q5365685,Elliott Lees,1788,0,0,0,,,,1,,
Q5365836,Ellis Ashmead-Bartlett,6353,1,2,1,parent,parent;child;niece/nephew,HoC,0,panel;rush,Ellis Ashmead-Bartlett;William Burdett-Coutts
Q5365837,Ellis Ashmead-Bartlett,1989,1,2,1,parent,parent;child;sibling,HoC,1,panel;rush,Ellis Ashmead-Bartlett;William Burdett-Coutts
Q5365871,Ellis Cunliffe Lister,4725,1,1,0,parent,parent;child,HoC,1,panel;rush,William Lister
Q5365903,Ellis Hume-Williams,4451,0,0,0,,,,0,,
Q5365996,Ellis Smith,8499,0,0,0,,,,0,,
Q5366022,Ellis William Davies,3077,0,0,0,,,,0,,
Q5370908,Emerson Bainbridge,1154,0,0,0,,,,1,,
Q5371404,Emil Pickering,5393,0,0,0,,,,0,,
Q5372675,Garner Evans,8500,0,0,0,,,,0,,
Q5374807,Emrys Roberts,8502,0,0,0,,,,0,,
Q5374827,Emslie Horniman,7427,1,1,0,parent,parent,HoC,1,rush,Frederick John Horniman
Q5379272,Enoch Baldwin,1158,1,1,0,indirect,indirect,HoC,0,rush,Stanley Baldwin
Q5379290,Enoch Edwards,7479,0,0,0,,,,0,,
Q5386206,Eric Bullus,3388,0,0,0,,,,0,,
Q5386297,Eric Cockeram,3547,0,0,0,,,,0,,
Q5386364,Eric Deakins,3709,0,0,0,,,,0,,
Q5386492,"Eric Fletcher, Baron Fletcher",8505,0,0,0,,,,1,,
Q5386503,Eric Forth,283,0,0,0,,,,0,,
Q5386555,Eric Gandar Dower,3774,1,1,0,sibling,sibling,HoC,0,rush,Alan Dower
Q5386775,Eric Illsley,380,0,0,0,,,,0,,
Q5386826,Eric Johnson,8508,0,0,0,,,,0,,
Q5387018,Eric Macfadyen,4838,0,0,0,,,,0,,
Q5387054,Eric Martlew,474,0,0,0,,,,0,,
Q5387126,Eric Moonman,5103,0,0,0,,,,0,,
Q5387208,Eric Ogden,5272,0,0,0,,,,0,,
Q5387539,Eric Smith,8506,0,0,0,,,,1,,
Q5391268,Robert Key,411,0,0,0,,,,0,,
Q5392734,Ernest Armstrong,6399,1,1,0,child,child,HoC,0,rush,Hilary Armstrong
Q5392745,Ernest Taylor,8512,0,0,0,,,,0,,
Q5392750,Ernest Baggallay,1144,1,1,0,parent,parent,HoC,0,rush,Richard Baggallay
Q5392782,"Ernest Beckett, 2nd Baron Grimthorpe",1974,1,4,1,parent,parent;child;sibling;grandparent;grandchild;uncle/aunt;niece/nephew,HoC,1,panel;rush,"Christopher Beckett Denison;Gervase Beckett;Sir Edmund Beckett, 4th Baronet;William Beckett-Denison"
Q5392836,Ernest Brown,7731,0,0,0,,,,0,,
Q5392837,"Ernest Brudenell-Bruce, 3rd Marquess of Ailesbury",1287,1,2,1,parent,parent;sibling;niece/nephew,HoC,1,panel;rush,"Henry Brudenell-Bruce, 5th Marquess of Ailesbury;Lord Charles Bruce"
Q5392929,Ernest Craig,7873,0,0,0,,,,0,,
Q5392952,Ernest Davies,8510,0,0,0,,,,0,,
Q5392953,Ernest Davies,8511,0,0,0,,,,0,,
Q5393040,Ernest Evans,7872,0,0,0,,,,0,,
Q5393062,Ernest Fernyhough,3951,0,0,0,,,,0,,
Q5393069,Ernest Flower,1983,0,0,0,,,,0,,
Q5393103,Ernest Gates,4072,0,0,0,,,,0,,
Q5393154,Ernest Graham-Little,4151,0,0,0,,,,0,,
Q5393166,Ernest Gray,1855,0,0,0,,,,0,,
Q5393172,Ernest Griffith Price,7877,0,0,0,,,,0,,
Q5393220,Ernest Harold Pickering,5394,0,0,0,,,,0,,
Q5393231,Ernest Hatch,1880,0,0,0,,,,1,,
Q5393389,Ernest Kinghorn,4602,0,0,0,,,,0,,
Q5393431,"Ernest Lamb, 1st Baron Rochester",4630,0,0,0,,,,1,,
Q5393504,Ernest Makins,7875,0,0,0,,,,1,,
Q5393520,Ernest Marklew,4930,0,0,0,,,,0,,
Q5393524,Ernest Marples,4936,0,0,0,,,,1,,
Q5393565,Ernest Meysey-Thompson,5057,1,2,1,parent,parent;sibling,HoC,0,rush,"Henry Meysey-Thompson, 1st Baron Knaresborough;Sir Harry Meysey-Thompson, 1st Baronet"
Q5393588,Ernest Morrison-Bell,5120,1,1,0,sibling,sibling,HoC,0,rush,"Sir Clive Morrison-Bell, 1st Baronet"
Q5393606,Ernest Bennett,7880,1,1,0,parent,parent;child,HoC,1,panel;rush,Frederic Bennett
Q5393618,Ernest Noel,2666,1,2,1,cousin,cousin;indirect,HoC,1,panel;rush,"Gerard Noel;Charles Noel, 2nd Earl of Gainsborough"
Q5393661,Ernest Partridge,5331,0,0,0,,,,0,,
Q5393677,Ernest Perry,5369,0,0,0,,,,0,,
Q5393694,Ernest Popplewell,5435,0,0,0,,,,1,,
Q5393749,Ernest Roberts,7878,0,0,0,,,,0,,
Q5393810,"Ernest Simon, 1st Baron Simon of Wythenshawe",7876,0,0,0,,,,1,,
Q5393826,Ernest Soares,5790,0,0,0,,,,1,,
Q5393830,George Spero,5826,0,0,0,,,,0,,
Q5393892,Ernest Thornton,8509,0,0,0,,,,0,,
Q5393898,Ernest Thurtle,5987,1,1,0,indirect,indirect,HoC,0,rush,George Lansbury
